web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1574951460-605","https://www.amazon.com/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Annette","Disappointing Sound Quality","November 16, 2018","I just received these today, and I really regret the purchase.  They are terrible.  Powerful bass?  What bass?  Pure sound?  Hardly.  They sound hollow and weak.  I really can't recommend these at all.  I don't know what all the people with the great reviews are getting, but I say save your money and look elsewhere.  (I gave them 2 stars because I have tried worse.)","2.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-B25-Isolating-Headphones-Smartphones/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews&sortBy=helpful"
"1574951439-510","https://www.amazon.com/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Derek","Good, until they aren't.","June 15, 2019","They were ok for a little while. But they quickly started acting up and don't exactly have the best sound quality anymore. The mic sounds terrible now, and the volume buttons on the cable stopped working. I liked them when i first received them, but now they just don't perform like they used to. The 3.5mm jack is not made strong enough, it has a slight bend and has had it for quite sometime now, despite the fact i take really good care of my headphones always. Not overly fond of the material that the cable was made from either; it gets tangles quite easily and won't stay coiled for clean storage. Not very comfortable either. And the bass they touted about is nothing to write home about. All in all they feel a bit cheaply made.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-B25-Isolating-Headphones-Smartphones/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews&sortBy=helpful"
"1574951432-475","https://www.amazon.com/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Dianna","Insane bass in an utterly affordable set of earbuds","May 15, 2019","I bought these to work as a back up for the Betron BS-10RM ergonomic earbuds. I was floored when I discovered the bass on these B25 with 9mm drivers was much more powerful than the bass in the BS10-RM with 12mm drivers. (It does say on the webpage the B25 has 10mm drivers, one of the reasons I purchased them, but they actually have 9mm drivers according to paperwork in the packaging. The only reason I'm not complaining about that is because the sound quality and bass are so good!)
The cord seems like it is a bit flimsy almost - like a thin metal cord wrapped in a thinner layer of rubber. I feel as though I will have to be very careful with this. The controls on the mic are easy to use, however the mic is a lot further away/further down the cord from the earbud.
The sound quality on these is such that I will probably use both pairs in regular rotation, depending upon activity, instead of just saving these for a back up.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-B25-Isolating-Headphones-Smartphones/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews&sortBy=helpful"
"1574951460-607","https://www.amazon.com/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Gary Suess","They crackle","May 23, 2019","Would of been a great product if the earbud material was more pliable. I’ve had this problem with other earbuds. They crackle when you move your head. Would be nice if they used the earbuds Panasonic ergo fit have. I hope Beltran will use a better quality earbud in the future. Yes I returned them.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-B25-Isolating-Headphones-Smartphones/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews&sortBy=helpful"
"1574951432-477","https://www.amazon.com/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Alex Zakrividoroga","Good sound","December 19, 2018","Headphones are like a relationship -- I am always weary about getting into new ones.

These sound good. None of that muffled sound. Also none of that high pitch. The frequency response is just right in all three areas: high, lows, and mid.

Very well made -- I would say unexpectedly well made. The wire is soft and absorbs all movement sounds, a huge plus.

These are my first headphones with noise cancellation as I never cared about this feature. Now when I have my music playing I am deft to the outside world. A nifty gimmick.

So, yea, whoa, whoa, whoa, headphones, slow down being this sexy.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-B25-Isolating-Headphones-Smartphones/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews&sortBy=helpful"
"1574951487-721","https://www.amazon.com/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Andy","Not that great, had high hopes","July 10, 2019","They look nice but they sound pretty bad, it sounds like I'm listening through a can and it gave me a headache. I really wish I didn't make this purchase.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-B25-Isolating-Headphones-Smartphones/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews&sortBy=helpful"
"1574951478-683","https://www.amazon.com/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Denise","Great inexpensive headphone","August 19, 2019","I lose my headphones...alot. So I do not buy expensive ones and find it really hard to find any quality in the cheaper price range. These headphones are inexpensive and of nice quality. They come packaged very nicely in a little pouch and the wire is thick and seems really sturdy. Have had them for a while without issue.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-B25-Isolating-Headphones-Smartphones/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews&sortBy=helpful"
"1574951452-561","https://www.amazon.com/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","William C. Nance","if only","June 12, 2019","I must say that the sound quality is good . However, I was having trouble keeping the phones in the ear. they kept falling out and I tried the different sizes included. Also, after 45 minutes of use my ear hurt until the next day and I used ear drops to relieve the pain. Not sure if there is something in the materials used or the rubber but I can not use these earbuds.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-B25-Isolating-Headphones-Smartphones/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews&sortBy=helpful"
"1574951487-725","https://www.amazon.com/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Sar Elle","Good Product; Reduced-Noise Headphones","December 6, 2018","Good quality so far and the product performs as expected. The headphones are more ""strong noise-reducing"" not noise cancelling at Bose level. They serve my everyday needs - honestly, if I can't hear any outside noise at all when I have my headphones in, especially as a woman wearing them in public from time to time, it makes me nervous.
Good product, delivers as expected!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-B25-Isolating-Headphones-Smartphones/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews&sortBy=helpful"
"1574951472-655","https://www.amazon.com/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","xmishx","Clarity, comfort and sound excellent quality for inexpensive ear phones.","October 23, 2019","I’ve had these for several months now, not everyday use, but for some good listening. I didn’t expect the sound quality of this caliber for ear phones of this price. I’m quite happy with the product. Clarity and mid to highs are excellent. Just a tad under par for the low end, but very acceptable. Makes me wonder what Betron higher end ear phones sound like.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-B25-Isolating-Headphones-Smartphones/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews&sortBy=helpful"
"1574951443-522","https://www.amazon.com/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Glenda","Great Earphones","February 14, 2019","These were a purchase for my teenager. He says he loves them, and was very upset when he thought he lost them. Luckily, they were in his bookbag, but the panic of thinking he had lost them was enough to know that he really loves these earphones.
He mostly used them for his phone, so he usually has them with him at all times. So far, they have held up under school and activities. I'd say they are pretty durable. Most earphones are broken within 6 weeks for him.
The next time I need a new set of earphones, I will buy these again.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-B25-Isolating-Headphones-Smartphones/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews&sortBy=helpful"
"1574951445-535","https://www.amazon.com/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Amazon Customer","Great buds. I've spend embarrassingly more on much worse sets.","December 11, 2018","Surprisingly nice quality earbuds for super cheap! I like the metal casings instead of the normal plastic. The cord is tough and has a nice weight to it. Sound quality is good... not EXCELLENT like an expensive pair of name brand buds, but gives me my metal at all volumes with no breakup. Better than Ok lowend response. The mic and controls work great, and I asked two people how I sounded on a call with the new buds, they both said I came through loud and clear.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-B25-Isolating-Headphones-Smartphones/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews&sortBy=helpful"
"1574951483-706","https://www.amazon.com/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Janays","Sound quality is not good","June 6, 2019","The sound quality is not good and there was no bass at all Isnd that was mainly what o was expecting I could’ve purchased this elsewhere for less money","1.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-B25-Isolating-Headphones-Smartphones/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews&sortBy=helpful"
"1574951465-628","https://www.amazon.com/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Gamul","Fell apart and sound stopped in days","October 12, 2019","First, the sound stopped in one ear within a couple days. Continuing to use it through one ear only but then the cord just fell apart within days after the sound stopped. Overall, lasted just a few weeks. Complete waste of money.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-B25-Isolating-Headphones-Smartphones/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews&sortBy=helpful"
"1574951454-574","https://www.amazon.com/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Fire2box","Gets ya by but that is all.","May 15, 2019","Not incredibly loud and quality of sound is certainly less then I perfer. The cable looks braided but its not its just clear plastic on the outside. I should of gone wiyh philips but I wanted to play cheaply, paid the price for that. Volume controls are fine but on the right ear bud vs the left. Never gonna try the microphone these sort of ones are always a joke.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-B25-Isolating-Headphones-Smartphones/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews&sortBy=helpful"
"1574951483-702","https://www.amazon.com/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Mark Marino","Just OK | ""Powerful Bass?-- Not So Much","December 27, 2018","Ok-- these are made well, and seem pretty durable. However, the ""Powerful Bass"" claim I would argue with. I've purchase many, many earbud sets under $20, and pretty much all of them have better bass. Other than that, they seem just OK.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-B25-Isolating-Headphones-Smartphones/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews&sortBy=helpful"
"1574951465-630","https://www.amazon.com/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","JL","As advertised.  Good product","August 4, 2019","Had to use my adapter to connect to iPhone but I knew that going in (just fyi).

Great product especially for the price.  It’s only second day so durability is TBD.

Comes with several ear buds for different sizes.

Would recommend","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-B25-Isolating-Headphones-Smartphones/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews&sortBy=helpful"
"1574951434-485","https://www.amazon.com/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Zachattack","Earbuds packing better fit and finish than expected","October 21, 2019","I am not a huge snob when it comes to electronics, but I do fancy myself a fan of earbuds and other audio equipment. Over the years I have developed a rather annoying case of tinnitus that contributes to my lack of being able to fall asleep soundly. I use earbuds at night to sleep. These have been quite a godsend, their weight keeps them planted in my ears, and the unique cord construction and coating prevent banging sound transfer to the buds, or dull it so much I don't notice it. The only negative aspect of these may be the silicone tips aren't all that great but they are serviceable.

Sound on these are wonderfully flat. I don't like earbuds that try to EQ for you. If you have an EQ app on your phone or other device you can tweak to your hearts content. Phone calls sound great, and I find myself really using them more throughout the day because of they are so comfortable.

Good buds for a great price. Hard to say no to a deal.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-B25-Isolating-Headphones-Smartphones/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews&sortBy=helpful"
"1574951454-577","https://www.amazon.com/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Scarlett O'Hara","Broken after first use","June 3, 2019","This product was used once and then one earplug broke. I’d give it a four for sound quality but downgraded the rating because it is useless now. Can’t rate the noise cancellation or volume control because I didn’t have it long ago.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-B25-Isolating-Headphones-Smartphones/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews&sortBy=helpful"
"1574951445-537","https://www.amazon.com/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Angie Beem","Sound is good, but there are other frustrations","October 9, 2019","If I touch my computer with my earbuds in and I get shocked, it shocks the heck out of my ears. I think it's because of the wire. It must be super conductive. Also, the wire gets twisted and tangled really easily. It's pretty stiff so it's hard to straighten it out again. Also, just a personal thing, I have small ears and the smallest ear thing is still too big. All around I like my other pair better.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-B25-Isolating-Headphones-Smartphones/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews&sortBy=helpful"
"1574951485-712","https://www.amazon.com/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Evan","My favorites!","May 6, 2019","These are my favorite headphones! they always seem to slip out of my ears but otherwise its amazing. the buttons are very flat so they wont be smashed in different activities or if you fall asleep with them. They are very sturdy and have been resilient against our resident earbud chewer.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-B25-Isolating-Headphones-Smartphones/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews&sortBy=helpful"
"1574951439-506","https://www.amazon.com/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","CarlosBravo","Ok product, but won't be buying again","August 7, 2019","Writing this after a couple of months of using these. Sound quality is pretty good, noise cancellation reasonably good but not the best. I am not giving a higher score for two reasons:

- The shape of the earbuds is not very smartly designed; the plastic attachment has the exact same diameter as the metal part, which caused the latter to come in contact with the inside of my ears - sometimes uncomfortably and a bit painfully. Using a larger plastic attachment caused the sound to not be as good.
- The part where the cable ends to connect with devices became broken after not too long, exposing the metals inside the cable and rendering it useless.

In sum, not a terrible product, but there's definitely better options for the same price. Won't be buying again.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-B25-Isolating-Headphones-Smartphones/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews&sortBy=helpful"
"1574951434-482","https://www.amazon.com/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","UkuleleNutCary","Great Value Ear Buds","July 6, 2019","These are super nice at the price point. The sound quality is decent. They fit inside your ear canal snugly. Ear pieces are soft rubber and come in a variety of sizes to fit all ears. I especially like the heavier cord that makes it easy to keep them untangled.

I'd rate them 5 stars except you don't get Bose sound quality for 15 bucks. And the control is a bit hard to find and too close to the head. It is a simple and well-designed control. There's only passive noise reduction but that's also a plus since you don't have to charge these ever. A couple of pairs of ear buds that cost twice as much are headed for the landfill because the only way they fit well is to press and hold them in place.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-B25-Isolating-Headphones-Smartphones/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews&sortBy=helpful"
"1574951450-556","https://www.amazon.com/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Mesquite","The price is ridiculously reasonable for such a fine sound.","April 20, 2019","God help you when you try to change the ear cushions. I’m. A retired flight line equipment technicians so I know that I will eventually get the replacement cushion on (or the original at this point)  but I sure won’t replace another one!

The build of this device is so impressive. Solid metal, quality wiring and impressive sound. It it falls apart next week - I got my money’s worth, bravo!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-B25-Isolating-Headphones-Smartphones/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews&sortBy=helpful"
"1574951480-694","https://www.amazon.com/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Kramer2300","Very happy with these ear buds","February 28, 2019","As far as a wired head phones go that are reasonably priced, I think it would be hard to find a better deal. I keep these in my pocket all the time. Extremely reliable and don’t easily tangle. I’ve used these for over 6 months and they are still perfect","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-B25-Isolating-Headphones-Smartphones/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews&sortBy=helpful"
"1574951469-644","https://www.amazon.com/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Michele","PERFECT","August 9, 2019","Quality, Quality, Quality. There is always sounds around me. TVs computer or music.
Everything that was advertised came true. I am partially deaf and wear hearing aids otherwise. These are perfect for me.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-B25-Isolating-Headphones-Smartphones/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews&sortBy=helpful"
"1574951476-679","https://www.amazon.com/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Matthew Henion","Weirdly Lowers Volume","October 1, 2019","I use these daily, and generally they work fine.  They're no better or worse than other earbud headphones within their price range, but they have a really strange quirk.  Sometimes when I'm walking while listening to music, the volume will lower on its own when my phone is in my pocket.  I don't know if it's static or slight pressure on the headphone jack that causes it, but it does it on its own, unlike any headphones I've ever owned.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-B25-Isolating-Headphones-Smartphones/product-reviews/B079GFF4HZ/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews&sortBy=helpful"
