web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1574952376-2128","https://www.amazon.com/product-reviews/B003EM8008/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","stveganthedivine","They WILL quit working, it's just how fast","March 7, 2018","Less than 9 months after buying these headphones, one of the earbuds has stopped working and I'm down to one side. I've been pretty gentle with these headphones, and they've barely left my house. I do use them every day, but I have used headphones for running and beat them up like crazy in the past, and they lasted longer than 9 months. So, yes they are cheap. No, I don't think they're going to last that long. My husband purchased a pair a few weeks ago, so I'll see how long his pair holds up. For the price, they're worth giving a shot, I guess.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Panasonic-Headphones-RP-HJE120-K-Ergonomic-Comfort-Fit/product-reviews/B003EM8008/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews&sortBy=helpful"
"1574952384-2161","https://www.amazon.com/product-reviews/B003EM8008/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Anthemic","Sound goes in and out/2nd pair broke","December 15, 2017","I got these yesterday. There’s a strip in the wire because the sound goes in and out when I touch it. Very disappointed. I’ll edit this review if I can get a new set. I don’t feel like dealing with customer support over the phone. I just want what I paid for; and since I bought the purple pair, I expect to get $16 worth.

EDIT: I bought another pair and they broke instantly. I ended up throwing away two pairs of these things. Nothing but junk.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Panasonic-Headphones-RP-HJE120-K-Ergonomic-Comfort-Fit/product-reviews/B003EM8008/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews&sortBy=helpful"
"1574952339-1958","https://www.amazon.com/product-reviews/B003EM8008/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Matt S.","Panasonic Earbuds","January 30, 2018","For the longest time, I was purchasing cheap, non-branded earbuds. The lifespan of these were not very long. Either the headphone connection went bad or one of the sides would short out, which started with this annoying crackle. By the time I added it all up, I was spending so much I might as well pay for a better pair. That's my stupidity!

 It's hard to believe how many types of earbuds there are. Too many to choose from! Out of them all, i decided on this pair. For the price, I can't get over how well these Panasonic earbuds sound. The sound is clear and there is just enough bass where it isn't overbearing! In comparison to the cheaper pairs I was previously buying, the sound is 10 times better and doesn't have that ""tin can"" effect. Now, take note on this particular pair i am reviewing does not have a built-in microphone nor volume control, but for my simple taste I don't need all that. If you do, I would try another model or brand.

Goodluck!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Panasonic-Headphones-RP-HJE120-K-Ergonomic-Comfort-Fit/product-reviews/B003EM8008/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews&sortBy=helpful"
"1574952380-2146","https://www.amazon.com/product-reviews/B003EM8008/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Chris","By FAR The Best phones Under $10 I have ever tried","May 11, 2016","wow;  I have purchased many headphones;  'Dual Driver' is the way to go for ANY phones over 25$;  others such as Soul Republic SL99; and beyer dynamics sound great but have some drawbacks for a price range over 35-99$;
With that said I have tried ALL Kinds of phones in the 100$ range; so lets forget price for a moment;

These are by FAR The Best phones Under $10 I have ever tried;  They are pretty much the best I've tried Under 25$;
Once I get into discontinued phones selling for 30$ that used to sell for 70-$100;  these start to compare on that level.

as with all single driver phones these may begin showing on the mid to high tones; but these are still pretty tight on the midtones at higher levels;

they don't fall out of my ear;  hold in the sound from background noise when inserted correctly and using the proper ear pieces given;

Are pretty lightweight as well.

CONS:  packaging is the old 'blister style' pain in the butt to open;  need a razor or strong scissors;  They are Not Tangle Free;
I would like to see Panasonic make a 15$ version with a larger driver.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Panasonic-Headphones-RP-HJE120-K-Ergonomic-Comfort-Fit/product-reviews/B003EM8008/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews&sortBy=helpful"
"1574952337-1947","https://www.amazon.com/product-reviews/B003EM8008/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","ReaderHal","Good for the Kids, or for Rough Duty","May 28, 2017","Bass-challenged, with pronounced sibilance.  Maybe I should give three stars since they are so cheap but decided two stars since they are so cheap.  I can live with the bass somewhat lean (omission rather than commission) but the sibilance robs HFs, like cymbals, of their natural timbre, leaving a spitty ssssssssss  sssssssssss  sssssssssss noise.  I admit I'm spoiled by my full-sized around-the-ear planar magnetic cans.  Good buy for the kids, or to use when you don't want to risk your good buds.  Just fine for talk radio or baseball fans.

Someone suggested reports of poor bass may be due to user failure to insert them properly.  Sorry, no, tonal balance is simply very light.  Some listeners may mistake sibilance for good detail - just depends to what one is accustomed.  They work, you can hear music with them and they're seven bucks at this time, the latter being their strong point.  However, they aren't the worst I've heard, just the most affordable.  Be forgiving and they'll sound okay.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Panasonic-Headphones-RP-HJE120-K-Ergonomic-Comfort-Fit/product-reviews/B003EM8008/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews&sortBy=helpful"
"1574952333-1921","https://www.amazon.com/product-reviews/B003EM8008/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Judel","A full review","June 6, 2018","Hit the HELPFUL BUTTON if you find it HELPFUL
Let's break it down

I found myself searching an earphone that exceeds my previous cheap earphones which cost around $6 then I found this and here is what I expereince.

1. Price
By the the time I purchased it, which was April, I bought it at $9.75, and since I am in outside the US, on a teritory, shipping fee is a norm when buying. Suprisingly it is free shipping. From the $6 amount to $9.75, It is worth the jump, and wish to buy it while it is still cheap.

2.Audio Quality
If you are looking for a clear, low bass, and stable sound for the ears then this is the one for you. Just need to find the right volume from your phone and Its all good.

3. Fit, comfortability and durability
Have you ever seen the earphone of s8, that is like the design of this one but a little smaller. Fits the ear perfectly fine. the item is light, the cord is flexible but not tangle proof. It is not actually sound proof unless you boost the volume near its max. I still use it till now and looking forward to last even longer than my previous earphones.

3. Function
Can listen to audio, obviously. You can have an option of either w/ mic or not. even w/o the mic you xan use it for calls but speak through you external mic and such. Not waterproof as well, so don't soak it.

Overall a well rounded Earphone, worth to buy.
tap if it is helpful.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Panasonic-Headphones-RP-HJE120-K-Ergonomic-Comfort-Fit/product-reviews/B003EM8008/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews&sortBy=helpful"
"1574952386-2178","https://www.amazon.com/product-reviews/B003EM8008/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Max Weigel","These sound great for the price and are really comfortable in my ...","March 18, 2016","These sound great for the price and are really comfortable in my ears even though I HATE the current style of in-ear headphones that plug WAY into your ears.  For the same reason, I was not able to use them as hands-free headphones for my cell phone.  Maybe it is just me, but I have never been able to talk with something plugging my ears.  There goes my Secret Service career.
What I do use these for mostly is as a headset for my PS4 where they plug into the controller and work great for game sound.  Again, if I am playing with other people that I am talking to, I switch to my older ""Gaming"" over-the-ear headset.  For Netflix they are also pretty good with good sound for both dialog and sound effects.  But, the other thing that drives me crazy with these sealing in-ears is that every time you touch the wires, you hear it.  Taping, scraping, sliding, popping. I find that when I am reclining back the wires rub on my collar from the motion of my breathing and I feel like I am watching TV with Darth Vader.  I feel like I AM Darth Vader.  If I run the wires back over the top of my ears it mostly eliminates this problem but that only works when I am sitting still as if I move around they do not stay behind my ears. Part of the problem with having them routed over my ears is that the wired are a little on the short side to begin with.  3' 9"" to be exact.  Enough for most uses, but not a lot to spare for creative routing of the wires.  Speaking of the wires they are very thin, which may affect durability, but so far they are fine.
After all the negative comments you might be surprised at the 4 stars but for the price they sound very good and are comfortable.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Panasonic-Headphones-RP-HJE120-K-Ergonomic-Comfort-Fit/product-reviews/B003EM8008/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews&sortBy=helpful"
"1574952391-2193","https://www.amazon.com/product-reviews/B003EM8008/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Roordaboy","Super impressive sound for earbuds for this price!","July 3, 2017","Every pair of earbuds I've owned, including Apple's, were horrible for sound, bass, and volume.  I use these for running. These buds are very comfortable on the ears, tight fit, they don't fall out, and you don't hear wind whistling through them.  The bass sound is very impressive.  They are noise canceling enough to enjoy the loudness and bass without outside interference, but yet you can still hear somebody calling to you and you can still hear a normal sounding vehicle approaching you if you're running/walking, if that makes sense.  And, no wind interference when running;  this is a super important point for me to emphasize!  Super impressive sound for earbuds!  Worth every penny, these are ten times better than Apple ear buds, so I highly recommend!  This is the second pair that I bought.  My first pair got sucked into the motor of my leafblower and chewed up because i'm dumb.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Panasonic-Headphones-RP-HJE120-K-Ergonomic-Comfort-Fit/product-reviews/B003EM8008/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews&sortBy=helpful"
"1574952363-2065","https://www.amazon.com/product-reviews/B003EM8008/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Amazon Customer","Broken right out of the Package...","August 20, 2019","I bought 2 pairs of earbuds just because I was paranoid that something might go wrong with one of them (I have bad luck with earbuds). I figured better safe than sorry, and got a second pair too. The first pair I try, has the audio swapped between the two channels. Sounds on your left, boom on your right and vice versa. I wanted to use this for when I play games, so this first pair was out of the picture.  So believe my frustration when I try the second pair, and the right earbud doesn't work at all! Audio in only one earbud, right out the package. 2 pairs of earbuds, both broken on arrival. Easily the worst purchase I've made in a while","1.0 out of 5 stars","Next page→","https://www.amazon.com/Panasonic-Headphones-RP-HJE120-K-Ergonomic-Comfort-Fit/product-reviews/B003EM8008/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews&sortBy=helpful"
"1574952393-2201","https://www.amazon.com/product-reviews/B003EM8008/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Arnold J. Kim","My Mr. Sandman Headphones","January 13, 2017","I am amazed with how much I love these $7 ear phones.
I own decently high end stuff: AKG Q701, NAD Viso HP50, ATH-M50x, Beyerdynamic DT770, and so on... I've got a lot... and they're all really quality.

But I like to go to sleep with in-ears.  These are the most comfortable in-ears I own.  The size and the fit are perfect (I know that won't be the case for every single one of you).  I do own nicer in-ears (one's that sound a lil better).
But to wear the nicer one... I'm afraid I'll break it during the night while I'm rolling around in my bed.  The Panasonics have lasted for over a year.  Let's see how much longer they can survive under rough use.  But even if they break... I'll gladly spend $7 for another pair.

NOTE: I've bought these as gifts... especially for kids.  Parents love it.  They use it for their portable devices and since they're inexpensive... not much to worry about.

I've named most of my other reviews in silly ways.  So I will with this as well.  Since I sleep to these, I'll call them my ""Mr. Sandman Headphones.""","5.0 out of 5 stars","Next page→","https://www.amazon.com/Panasonic-Headphones-RP-HJE120-K-Ergonomic-Comfort-Fit/product-reviews/B003EM8008/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews&sortBy=helpful"
"1574952382-2160","https://www.amazon.com/product-reviews/B003EM8008/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Amazon Customer","Don't pay more, these are the same headphones sold elsewhere for more.","December 28, 2017","Great headphones!! I originally bought these as ""Yamaha"" headphones and they were $30.  I saw these on Amazon and they looked exactly the same for a quarter of the price.  After testing them, I am certain they are exactly the same product.  They sound good, not great, but I don't need great for what I use them for.  Because they lie close to your ear, they are perfect for sleeping in.  I put my headphones in and play some music to put me to sleep and they stay in my ears well and I can sleep on my side.

Because I sleep with them, they will eventually fall apart, but these have survived very well. They are already into the first year, and they are still going strong.  I should buy a couple more pairs and throw away the dozens of other pairs I have laying around.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Panasonic-Headphones-RP-HJE120-K-Ergonomic-Comfort-Fit/product-reviews/B003EM8008/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews&sortBy=helpful"
"1574952356-2031","https://www.amazon.com/product-reviews/B003EM8008/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Gingerbread","Great quality product, and highly recommended!","May 4, 2018","I was so upset at my hubby when I asked for headphones with in-line control, and he ended up ordering these. Not only did they not have in-line control, but they were also that funny shape, which I've always hated. I put all three pairs he bought me into a drawer, and walked away from them. Then, months later, my last pair of ""good"" headphones finally broke, and I was desperate enough to pull one of these out, protesting the entire time. It took only a few uses to convince me otherwise. They are some of the best headphones I've ever owned. The ""funny"" shape makes them SO comfortable in my ear, the sound quality is amazing, and I have been using the same pair for months now, without them going bad.

I will order more of these when the time comes, and get extras to give out to family members. Great quality product, and highly recommended!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Panasonic-Headphones-RP-HJE120-K-Ergonomic-Comfort-Fit/product-reviews/B003EM8008/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews&sortBy=helpful"
"1574952339-1960","https://www.amazon.com/product-reviews/B003EM8008/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Grapeslayer","The sound is good, the fit is comfortable, the shipping is fast, and the price is right!","June 13, 2017","These earbuds are great! The earbuds are surprisingly comfortable, and produce a fantastic sound even when the volume is low. They drown out background sounds extremely well, even when i just have the buds in with no sound coming through (my office can get NOISY, and sometimes its nice to mute it out, without having to counter it with more sound). The cord is the common plastic cord (nothing braided, wrapped, or fancy as with some other earbuds) so i will be cautious when handling to reduce the occurance of accidental cord pinching! Although the design seems a bit odd at first glance, the fit is actually PERFECT! Seriously, its perfect, and I have had no issues with them falling out as im putting around with them in. It also came with 2 other sizes of silicone caps for the earbuds if the first ones arent a match for everyone else. The color is fun  and keeps them from getting lost in the sea of black and white cords..so many cords....It comes with a built in mic (a personal must-have) and from what ive tested so far, it picks up sounds with crystal clear clarity. It doesnt have volume control (as some other ones do) but thats not a big deal for me. I really like these. The sound is good, the fit is comfortable, the shipping is fast, and the price is right!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Panasonic-Headphones-RP-HJE120-K-Ergonomic-Comfort-Fit/product-reviews/B003EM8008/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews&sortBy=helpful"
"1574952373-2116","https://www.amazon.com/product-reviews/B003EM8008/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Chemical Kevin","Very comfortable. Incredible sound, especially for the price.","March 22, 2017","I am AMAZED at the bass these things put out. Don't get me wrong; they sound quite nice and balanced otherwise, but they can handle bass like I couldn't believe. They're not exactly audiophile grade in ear monitors, but for the price, they're fantastic. My fellow Amazonians steered me right on these. I'm tempted to grab another pair or two just in case my current pair breaks or gets lost. It was also completely worthwhile to grab one of the little zip-close protector cases (made by Bluecell) on Amazon. As a bonus, they're literally the most comfortable earphones I've ever worn! I got a pair for my girlfriend as well, and she's now ruined for life when it comes to earphone sound quality. She used to be just fine with the stock earphones that came with whatever phone or music player she had, but not any more...","5.0 out of 5 stars","Next page→","https://www.amazon.com/Panasonic-Headphones-RP-HJE120-K-Ergonomic-Comfort-Fit/product-reviews/B003EM8008/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews&sortBy=helpful"
