web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1574952072-1433","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Carmine Russo","Solid design","November 25, 2019","I chose these headphones primarily in consideration of packing into my carry-on. The fold-up design functions well to make them flat and compact. The sound is excellent, though I admit I am not a demanding audiophile. They are not rated as noise canceling, but they seem to be pretty close, more so than I had anticipated. The comfort level is great, though a bit tight, and the head band is padded, which is a real plus for a follicle deficient guy like me. Overall, the price was great, the quality and sound are satisfying.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews&sortBy=helpful"
"1574952083-1487","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","prestond","Great heaphones, like being there...","April 15, 2019","These are light weight and fold up very nicely into small footprint.  But the sound is awesome, I paired with my phone that has high quality DAC circuitry and OMG it was like I was in the middle of the jazz trio  from the album Bill Evans at the Vanguard from 1961 that I was listening to.  Great headphones!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews&sortBy=helpful"
"1574952075-1450","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Lauren","Best headphones I’ve owned!","November 19, 2019","I’m in love with these headphones! I’ve got through at least 10 pairs in the last few years (I’m an over the ear old school person), and these are BY FAR my favorite pair. Absolutely incredible sound quality, especially considering the affordable price, super comfortable, solid quality. I couldn’t be happier. Bonus? The ones I ordered are red. YES!!!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews&sortBy=helpful"
"1574952072-1432","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Bye Felicia","Not too shabby","July 28, 2019","I wear these everyday. The deliver crystal-clear sound. They were also super inexpensive. As for noise cancelling, they do all right. But I can still hear a lot from noisy neighbors all around. Still, I'm really glad I bought them. Sometimes they work so well, I can actually listen to stuff at lower volume than usual. So that's a big plus.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews&sortBy=helpful"
"1574952066-1401","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Bill Wags","Bass is nice and low with a strong kick too.","May 17, 2019","I always look for good bass and these headphones have. I have year in preforming drum music and these speakers have bass kick and nice warm lows. I can't hear anyone or and think with these playing as I play some Led Zeppelin now. And I bought them for $9.99 in March 2019. Buy them. You will like kick them easily have.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews&sortBy=helpful"
"1574952075-1442","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","dr_rotwang","good quality low cost earphones","September 25, 2019","I needed to replace a pair of Amazon Basic earphones that had broken. I kept them handy in my car and used them whenever I stopped by my local park for a walk. I compared the Vogek pair and chose them instead of another of the Amazon brand. They are good quality, low price and appear to be sturdy too.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews&sortBy=helpful"
"1574952081-1479","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Brian Casey","Great low cost headphones.","October 16, 2019","Great pair of headphones for the price. The headphones fold both flat and curled up into it self so these are a good pair for on the go, just throw it in your backpack. The microphone seems to be of good quality. Overall you cant complain for how low the price is.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews&sortBy=helpful"
"1574952107-1594","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Kenneth Thompson","Good headphones,  but too big","October 6, 2019","Nice headphones for a decent price,  but too big for my head.  Luckily I only use them to mow,  but if I tried to do anything more active with them they would fall off","4.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews&sortBy=helpful"
"1574952092-1524","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Dee's Reviews","Great headphones, at a great price.","October 23, 2019","Great headphones, at a great price. I am about to buy a second pair for my brother. The sound quality is good, and the ear pads are very soft.

The headphones fit well without being too tight, and they are also light. Also, the metallic connector ensures that earphones will last for a long time.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews&sortBy=helpful"
"1574952100-1569","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Kiki11067","Great sound for a great price","November 6, 2019","Needed a set of earphones for work, and took a chance on these since the price is reasonable.  To my surprise the sound quality is superb.  I am thrilled with the price point, but more so with the quality and sound.  Delivery was fast as well.  I would recommend.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews&sortBy=helpful"
"1574952105-1583","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Marygalexa","So comfortable you forget you have them on!","October 9, 2019","I am hard of hearing and use a device to turn the sound up or down to help me hear without blasting the rest of the family out with the noise. These are so comfortable I can watch TV all evening without my ears being smashed. The sound is great and all other sound is blocked out! They are also attractive so the looks of them don't destroy the clean look of our decorating. Saved our marriage!","4.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews&sortBy=helpful"
"1574952077-1456","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Earth Mother","Easy to use-lightweight","September 19, 2019","I use them with my TV EARS so that means almost every evening I am in my recliner listening to the TV  with these earphones while my husband is able to read a book because with this set up I just mute the sound for him and plug my headphones into the ""TV EARS and we are all set.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews&sortBy=helpful"
"1574952046-1311","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Lisa M","So Disappointed","July 30, 2019","We bought these for our twins with Autism, and they don't work well at all.  Very, very disappointed. They are either very static driven or there is no sound at all.  I no longer have the packaging that these came in or we'd send them back.  Now we have to purchase something else, which means more money, which we cannot afford given we just suffered a fire to our home and are just now getting back in.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews&sortBy=helpful"
"1574952046-1316","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Abner Rosenweig","Great headphones on a budget","August 19, 2019","In a public place or in shared living space, headphones become essential. I hadn't heard of the Vogek brand and was skeptical, but given the price, features, and 12-month warranty, I decided to give this pair a try.

I wasn't disappointed.

The headphones come in a compact box, demonstrating their portability. I can easily fold them into a slim pocket of my work bag, which means I can easily take them wherever I go.

The design is sleek and modern, enjoyable to look at.

The sound quality is full and rich, what you'd expect of a more expensive pair.

The padded headband and ear cushions make things comfortable, and the adjustable levels easily conform to my head.

I'd never had a tangle-free cord before -- it's surprisingly helpful and convenient.

I haven't used the mic yet but it will be helpful for video conferencing down the road.

One disappointment is the way the headphones conform to my ears. If I try to wear them in the correct position for more than 15 minutes, my ears hurt. My ears are somewhat elvish in shape, however, so I don't think this is a drawback most people would experience.

Overall, these headphones are a great choice. With all the features, the sound quality, and the stylish look, it's apparent that a great deal of thought and care went into the design and manufacture. I'm happy with the purchase and will look for other Vogek products in the future.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews&sortBy=helpful"
"1574952094-1538","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Amazon Customer","wow I'm really impressed ! really","October 7, 2019","go get yours its nice. I rarely write reviews. but any company that can sell good product for good price deserves my review hands down . the bass is nice , its fits comfortably, its light weight , i feel like im in the studio with my favorite artist. i can keep going .... really , but i have homework to do . the headphones help me study at home , noise canceling. okay that's all - go ... buy..it...!!!!!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews&sortBy=helpful"
"1574952083-1483","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","floob","Sound is great","November 21, 2019","The sound on these headphones is great! I've been using them to listen to podcasts and music, and also while recording podcasts. I will say that after a while, they start to hurt around my ears a little, but that's only after long-term use. I'm still glad I bought them!","4.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews&sortBy=helpful"
"1574952081-1475","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Kim B","works great","October 13, 2019","I've been enjoying these since I got the. I they don't hurt my ears like the ear buds do. I can wear them and play my switch with out a problem or like last night watch a movie on my kindle. They are a little big for my small head but other than that they are great","4.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews&sortBy=helpful"
"1574952107-1593","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Amazon Customer","First Pair of Headphones Owned-- Worth It!","October 16, 2019","I bought these headphones because regular earbuds were very painful for me and I had to listen to my shows at a very loud volume to hear anything. These are my first pair of headphones I have ever owned-- and they are beyond worth it! They are noise cancelling and very comfortable. I no longer have to listen to things at full volume; I can listen to them at very low volumes and get perfectly clear and loud sound. I love these headphones more than I thought I would. Worth the buy!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews&sortBy=helpful"
"1574952098-1554","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Kai White","Comfortable","September 30, 2019","Very comfortable, good sound quality. I bought these to do my psychoacoustic labs because you have to use headphones not earphones and now I'm using these instead of my apple earphones because they're so comfy (and really let people know that I'm not listening to a word they say and please don't engage with me 😘)","5.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews&sortBy=helpful"
"1574952057-1368","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Amazon Customer","Good sound, Compact, Light weight","November 23, 2019","I took a chance a bought these headphones for my sister who loves t listen to music. For the price I thought I just try it.  For the money you cant beat it. The sound quality is good clean and crisp. It's not a Bose but your not paying Bose prices either. I like it that it's light weight and not heavy on your head or ears. I highly recommend it if you like headphones. You can't go wrong. It's great for traveling. Compact and light.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews&sortBy=helpful"
"1574952103-1572","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","BB","Great Buy!","October 5, 2019","My grandson loves them!  I've bought several different headphones and these are the best.  So far, I've bought 2 pair, just in case the company goes out of business.  Haha","5.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews&sortBy=helpful"
"1574952077-1455","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Brian H","Great bang for your buck","September 26, 2019","Was looking for cheap and good headphones after my pair of On-Ear Amazon Basics broke (Never put headphones without a case in a backpack), and I found these. I'm not much of an audiophile per se but these definitely sound a lot better than my old ones and the couple others I tried before getting these.

My only (very) minor complaint is that the headphone jack juts out slightly more than my old pair, requiring me to put my mouse pad an extra inch or so to the right due to the location of the headphone jack on my laptop. Other than that they are perfect for the price. My old headphones breaking probably ended up being a blessing in disguise, seeing as I got these.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews&sortBy=helpful"
"1574952092-1523","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Donise Wimbush","Great Quality","September 17, 2019","I brought these headphones for my daughter. She prefers these over earbuds. The headphones are comfortable to wear, lightweight, foldable, and has great sound quality at a excellent price. The microphone is a nice bonus. She loves her new headphones.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews&sortBy=helpful"
"1574952046-1313","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","LesaS","These Headphones Surprised Me!","October 30, 2019","This review is written my teenage daughter who listens to music way too much.

I bought these headphones to replace some cheap ones that broke. I take good care of my headphones, however I use them all the time. I use them for listening to music/audio books, watching YouTube, and completing online schoolwork. So, I was looking for something that can handle a lot of use and be inexpensive enough to easily replace. After searching trusty Amazon and reading lots of excellent reviews; I chose the Vogek On Ear Headphones with Mic.

My first impressions were really good. The packing was professional and the headphones arrived in perfect condition. I chose red because it's my favorite color and I was impressed by how well the color matched to the photo online. The build doesn't feel cheap, actually I think part of the outside of the ear cups is metal. I like this detail and it doesn't make the headphones feel too heavy. Also, these headphones are very flexible for whether you need to adjust them or fit them in a confined space. Unlike other inexpensive headphones that I've tried, I don't feel like these would break with average use anytime soon.

After some use, I grew to really love this product.  The cushioning inside the ear cups and on the headband is a pleather material, however it's conformable even for long periods of listening to music. Sound quality is great and definitely worth the money. There's a tiny control box with the mic and one button. I discovered that this button pauses and plays your music/audiobook. It's very useful and a nice touch. The microphone is okay, I tested it on phone. It sounds a little muddy, but very understandable. I have the RIG 400HX Gaming Headset for my gaming and communicating, however this microphone would be fine for a quick match of Fortnite. I'll probably use these headphones for when I get a Nintendo Switch as they're more practical for portable gaming.

Overall, I highly recommend these headphones. They're great for somebody looking for awesome quality in an inexpensive package.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews&sortBy=helpful"
"1574952075-1448","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Amazon Customer","Excellent purchase- true sound, soft and light muffs, no RF radiation, wonderful price","September 21, 2019","These Vogek headphones exceed my expectations.
The base has a live presence.
They rest lightly but securely on my head and ears.
I regularly hear sounds, tones, and aspects of music and narrations which I have never heard on expensive earbuds etc.
I have compared these to a Bose set and only think it crazy to purchase Bose over these.
I wanted a pair of headphones that had no Bluetooth or other form of wireless RF radiation.
I did not want noise cancelling headphones because I did not want to be entirely shut off from my home and environment when I use them. I find these to have a perfect balance of noise cancellation without total lose of sound from my surroundings.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews&sortBy=helpful"
"1574952042-1293","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","N Fare","If you have a big head- these are for you!","March 21, 2019","These headphones might be great, but for anyone that doesn’t have a huge skull, these won’t work. They can’t cancel noise because they don’t fit securely. Even if they were adjustable, which they are not, they have no “squeeze”, so they don’t fit securely around your ears.

The pads are soft and comfortable. They sound fine, nothing exceptional. For the price, they are good headphones, but not for children or women or men that aren’t large.

Rather disappointing.","4.0 out of 5 stars","",""
"1574952062-1385","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Margaux G.","What a steal for the price! Just what I was looking for!","October 28, 2019","I was on a search for super affordable headphones that I could use to study for a giant exam. I have four kids under 8, so the volume level in our house is not conducive to learning anything. I often find that just having one continuous thought is difficult, but not with these. I was feeling very overwhelmed with the amount of content I need to learn in a few weeks, but the sound from these is fantastic! I can concentrate! You will not be disappointed in these and the gold color looks so posh with my navy mac case. Love!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews&sortBy=helpful"
"1574952081-1476","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","PeteJ17","The headphones are of good quality!","November 7, 2019","The headphones are great. The sound is very clear and crisp. They fit well on my head. I like the long cord so that I can use them while lying down. The headphones are very durable and I paid a reasonable price for them. I'd recommend them to other people.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews&sortBy=helpful"
"1574952081-1478","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Jason in NC.","works","August 8, 2019","Bought these for my son cause his others broke. He loves these cause his favorite color is blue and they work better than the broken ones (of course). Seem to be good quality but of course you get what you pay for. They work good and fit his head so we both are happy now","5.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews&sortBy=helpful"
"1574952087-1507","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Raymond B.","Thumbs up","September 20, 2019","My son needed headphones for school. So far everything is well. He loves how loud the headphones are and he says "" I can't hear anything when I put these on"" The headphones are loud, I would monitor volume for children but overall my son is happy and that makes me happy. I wish I saw some pink ones not red but pink for me. I would like to add, we had them for a few weeks now and the headphones are pretty durable and I mean 11 yr old boy durable. I give it 4 stars now but if they last a little longer I'll have to give 5 stars","4.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews&sortBy=helpful"
"1574952064-1397","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Kevin Stiff","Great Headphones","November 26, 2019","Kevin Stiff <kstiff624@gmail.com>
Nov 23, 2019, 7:30 AM (3 days ago)
to review-us

I recently purchase a set of your Vogek Fold-Flat headphones for use in my office.  I was most impressed with 2 of your features.  First the fold-flat concept.  While most headphone manufacturers claim it, yours actually delivered.  The low profile, when folded, easily slips into the side pocket of my lap-top carry-on bag with no noticeable bulge.  A plus when using a high end leather bag.  It does not cause stretching or excessive where in the material.  The other feature  I really like is the tangle free cord.  Most days I use the headphones at my stand up desk. I move around quite a bit, and have not had to worry about it getting knotted or tangled.

I have recommended your headphones to others here in the company and we have actually ordered more of them to be used in our training rooms.  Thanks for a great product.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews&sortBy=helpful"
"1574952077-1457","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Elisabeth","Sounds like a dream","November 7, 2019","These headphones are perfect. I had to replace my old one which were twice the price of these so I was a little hesitant about the quality but they exceeded my expectations and are actually more comfortable over the ears than my old ones. The sound quality is perfect and they fold over so they're easy to fit in your bag.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews&sortBy=helpful"
"1574952066-1403","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Coyote","This is no Toy, great headphones for the buck","November 4, 2019","I originally bought this for my kids, the price was just perfect for my wallet and for my children. now I use one set by myself because the sound is perfect for my old CD's. I like the look and feel, and the comfort is outstanding. the only thing I would like is more noise cancelling, but it doesn't bother me because I don't travel much so this is perfect for my needs","5.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews&sortBy=helpful"
"1574952098-1553","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Susan","Great value","October 11, 2019","These are great headphones at blocking outside noise.  They sound is clear and the microphone works great too. It didn't come with instructions and the volume controls are hard to figure out.  As best I can tell the control turns the volume on and off, not up and down.  This is minimal though. I can control the volume with my device. I love these headphones!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews&sortBy=helpful"
"1574952057-1363","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Jaimie","Concerned 😕","July 11, 2019","The sound quality is GREAT, and I love the color! I’m just a little concerned about the durability. The earmuffs fold for easier storage, but it kind of seems like the ear pieces might fall off any minute, since they seem to dangle loosely. I’m about to go on vacation, so I’m really hoping they don’t snap or break off.

UPDATE:
It’s been over a month, and I was wrong about the durability. They have held up perfectly, and I am not worried about them snapping! :)","4.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews&sortBy=helpful"
"1574952064-1398","https://www.amazon.com/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Matthew McBride","Great value!","October 20, 2019","We purchased these for my son's video homeschool where he listens to class lectures as well as some music. So far, they work very well with our laptop. The price was very reasonable for an accessory item, and we received them on prime 2 day shipping as expected. The cord is also long enough so it doesn't unplug when moving around the desk or opening drawers. We also like that it folds up for easier storage.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Headphones-Lightweight-Portable-Fold-Flat-Microphone-Black/product-reviews/B07MCCJ6VY/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews&sortBy=helpful"
