web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1574951755-910","https://www.amazon.com/product-reviews/B019U00D7K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","cbensch","AMAZING! Very, very, very (did I say very?) pleased!","June 22, 2017","There are only a few purchases that I make a year that really give that ""wow"" factor. With Bose, Beats and other brands charging $300+ for headphones I wasn't sure I would ever be in the ""noise canceling headphones"" cool kids crowd. I'm frugal and I just can't justify spending that much on a set of headphones. But I can justify less than $100 since I spend a lot of time on planes and I'm tired of watching movies on my iPad with all that growling in the background. So I gave the Cowin E-7 a shot. And boy did I get that ""WOW"" factor. It's actually more like a ""ZOWWWWEY"" factor. These are well made, have battery love that survived both legs of my trip from Connecticut to Los Angeles for a total of 13 hours with no charge and the noise cancelation is really amazing. At one point the plane was so smooth, and my headphones were so quiet, it was an eerie feeling to think I was 40,000 feet in the air and cruising at 500 miles per hour. Very, very, VERY happy. For what it's worth I bought the extended protection through Amazon so I'm protected for years to come.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Cancelling-Headphones-Bluetooth-Microphone-Comfortable/product-reviews/B019U00D7K/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews&sortBy=helpful"
"1574951737-827","https://www.amazon.com/product-reviews/B019U00D7K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","jacquelyn","Will not buy this brand again","March 3, 2019","I had initially gave these headphones a bad review because out of the box there was static in the earpiece. This was a second pair ordered btw! After my negative review i recieved an email from the company asking to recind my review for an additional refund or new pair of headphones. I deleted my review for the refund and was assured i would get it. Well, it has been 2 weeks and have not seen a refund anywhere. So my review will stay now
Just for info...i purchased a different brand of headphones and they work great.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Cancelling-Headphones-Bluetooth-Microphone-Comfortable/product-reviews/B019U00D7K/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews&sortBy=helpful"
"1574951730-796","https://www.amazon.com/product-reviews/B019U00D7K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Todd V.","I would like to say that the appearance and comfort of these ...","April 12, 2017","I would like to say that the appearance and comfort of these headphones are great and the bluetooth function is easy to use. I just spent the entire day traveling on planes and in airports and the battery life is very good. At one stop I did add a bit of charge to them but just to be safe type thing and I don't believe I would have had an issue if I didn't. They also come with a plug so that if you wanted to use them with a unit that had no bluetooth, they would also work.
Overall the noise canceling works well as long as there is a song playing. However at that point in between songs you can hear quite a bit of outside noise and on planes you still get some of the plane noise. This didn't bother me and for the price and I'm very happy. I did have a previous pair of Bose NC headphones and they cancelled almost all noise but then again they were way more expensive and #2 they died after 2 years.
These fit what I needed and at a price I could be happy with.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Cancelling-Headphones-Bluetooth-Microphone-Comfortable/product-reviews/B019U00D7K/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews&sortBy=helpful"
"1574951744-858","https://www.amazon.com/product-reviews/B019U00D7K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Kristine","Honest Thoughts 🤔","November 10, 2018","This is my first time buying these headphones, I read good reviews and got hyped about how good they must be. My first time using them I found myself having mixed feelings. I have a rather small head and the headphones are slightly too big for me, although because of that they cover my ears perfectly. As for the sound quality, I  found that they were really base-y, if that's your preference these will work just fine for you. The noise cancellation is okay, does it's job but not the best, which is fine considering the price. Be warned though, music will sound flatter and just a bit louder in NC mode than in Bluetooth mode, which I'm still iffy about. I also wish they could have had a better volume range. But over all I still enjoy them, I accidentally fell asleep in them and woke up feeling pretty refreshed since no loud noises woke me up. On the down side I was late to work lol. 7 out of 10 stars. Hope this helps :)","4.0 out of 5 stars","Next page→","https://www.amazon.com/Cancelling-Headphones-Bluetooth-Microphone-Comfortable/product-reviews/B019U00D7K/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews&sortBy=helpful"
"1574951819-1200","https://www.amazon.com/product-reviews/B019U00D7K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Bert Turner","Comfortable - great sound","December 22, 2018","I'm planning to travel internationally soon, so I wanted some comfortable, noise cancelling headphones that weren't too expensive.  The Crown E7 seem to fit the bill.  They are comfortable, yet stay on your head. I got on the elliptical wearing them and they stayed snugly in place.  I don't plan to work out with them often, but bending over or moving around won't be a problem.  I'm not an audiophile, but the sound is very good.  The bass comes through very satisfyingly.  I played with the equalizer functions on my iPhone 8 and it made a discernible difference.  I'm using ""jazz' to listen to music - much better.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Cancelling-Headphones-Bluetooth-Microphone-Comfortable/product-reviews/B019U00D7K/ref=cm_cr_arp_d_paging_btm_44?ie=UTF8&pageNumber=44&reviewerType=all_reviews&sortBy=helpful"
"1574951737-829","https://www.amazon.com/product-reviews/B019U00D7K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Junkmailforedw","My Firt Ones Must Have Been Defective","May 5, 2018","Update September 4, 2018:

I see some buyers say they reached out to the seller to get help with their problems with this headset.  I did not. The seller reached out to me.  It was felt that I probably got a defective headset.  I was asked to give it another try or a complete refund.  I wanted it to work, so I decided to give them another try. I am glad I did. The seller had another pair delivered to me within two days.

Now I will repeat for my pair what I said for my friend's. The sound was great and the headphones comfortable.  I own several types of headphone and my most comfortable pair is my Sony but they are not wireless.  Syncing was quick and easy. Noise cancellation was good. They are comfortable and easy to wear. I walked throughout the house and had no problems with the reception. After my first pair proved unsatisfactory, I ordered the COWIN E7 PRO [2018 Upgraded] Active Noise Cancelling Headphone. Funny thing is I like these better than those.
********************************************************************
I was visiting a friend who showed me his new black  COWIN E7 Active Noise Cancelling Bluetooth Headphones.  I asked him the next time he was at my house to bring them over so I could try them out.

He did.  The sound was great and the headphones comfortable.  I own several types of headphone and my most comfortable pair is my Sony but they are not wireless. I was impressed with the noise cancellation.  Syncing was quick and easy. My wife was talking to me six feet away and while I saw her lips moving I could not tell what she was saying.  The TV was on about ten feet away and I could not hear it.  I walked throughout the house and had no problems with the reception.

I was sold so I ordered a pair.  Being different I ordered my in purple.

I was disappointed in my headphones.  There was very little difference in the noise cancellation mode and the non-cancellation mode.  In either mode I could hear the wife and/or the TV.  My range did not extend to the bedroom at the other end of the house.  And the worst part that I really can't explain is when I tried to adjust the volume, the sound ""disappeared"" until the phones were turned off and back on.  OK so something is wrong here.  Sound quality was quite good but the other problems is the reason they go back to Amazon go. My friend reports no problems with his headphones so maybe I just got a bad one.  Probably should have ordered black and not purple.

I ordered the COWIN E7 PRO [2018 Upgraded] Active Noise Cancelling Headphone.  I am hoping they will be better. I will review those when I get them.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Cancelling-Headphones-Bluetooth-Microphone-Comfortable/product-reviews/B019U00D7K/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews&sortBy=helpful"
"1574951804-1129","https://www.amazon.com/product-reviews/B019U00D7K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Pete","Great value, ANC at this price point is impressive.","November 16, 2019","These are an excellent value for getting into active noise cancelling headphones. They aren't in the same class as the Bose QC 35, but those cost 6x more. My biggest concern was that the ANC would have a static noise, but it doesnt.  I gave them 4 stars because there is SOME room for improvement. The ear piece swivels and plastic control buttons don't scream durability, and while sound replication is pretty darn good, they don't get super loud. The noise cancelling is pretty impressive for the price point, but manage your expectations. It eliminates the drone from my pellet stove pretty well, but I can still hear when the pellets feed in.
On a side note, the packaging is fantastic, it really gives more of a premium experience. They come with a carry bag, charging cable, and a 3.5mm to 3.5mm cable to directly plug in.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Cancelling-Headphones-Bluetooth-Microphone-Comfortable/product-reviews/B019U00D7K/ref=cm_cr_arp_d_paging_btm_37?ie=UTF8&pageNumber=37&reviewerType=all_reviews&sortBy=helpful"
"1574951763-932","https://www.amazon.com/product-reviews/B019U00D7K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Kay","Budget price, but super effective","July 14, 2019","Bought for longer flights as I travel for work frequently. These allow me to enjoy shows and music without the annoying, and sometimes deafening, drone of the engines. It suppresses the engine noise perfectly in my opinion. It's not silent when you wear them - voices of others can still be heard, but that's typical of most noise cancellation headphones, and it's certainly muffled. Super comfortable, but if you wear glasses, you may need to take short breaks. I've found they slightly press the arms of my glasses into the bone behind my ears, but it's not noticable unless it's been more than a couple hours.  For the price, you really can't go wrong if you're looking for an inexpensive way to make flying more comfortable.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Cancelling-Headphones-Bluetooth-Microphone-Comfortable/product-reviews/B019U00D7K/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews&sortBy=helpful"
"1574951817-1188","https://www.amazon.com/product-reviews/B019U00D7K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Ginger Bee","Cannot use if the battery is dead","September 22, 2019","I use these headphones for transcribing and the sound is great.  Tiny details in people speaking comes through clearly.  I have a mechanical keyboard that's pretty loud, so the noise canceling is a must.  These work great for that.

However, there have been a lot of times that I just take the headset off and go do something else and forget to turn them off.  When I come back to a dead battery, it's frustrating that I can't use them wired while the battery is charging.  Actually, I've never even used them as wireless.  I've now put up a sticky to turn off my headset.  This seems silly.

I love the sound quality of this headset, but I'm probably going to search for something that doesn't require me to turn them off or on and can be used wired.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Cancelling-Headphones-Bluetooth-Microphone-Comfortable/product-reviews/B019U00D7K/ref=cm_cr_arp_d_paging_btm_43?ie=UTF8&pageNumber=43&reviewerType=all_reviews&sortBy=helpful"
"1574951769-961","https://www.amazon.com/product-reviews/B019U00D7K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Mid-Atlantic Customer","Weak swivel joints can ruin this otherwise amazing pair of headphones.","June 21, 2018","These headphones are great, so long as they don't break on you. The swivel joint is very weak. My husband and I bought a pair for each of us, and his broke after a few months of light use. Mine are still fine, and I treat mine considerably rougher, so it seems to be luck-of-the-draw. If you get a pair that don't break, these are awesome.

EDIT: I contacted customer service since these were still under warranty, and they responded 5 minutes later with a code to get a free replacement for the 2018 upgraded version. Excellent customer service and amazing response time made this completely worth it.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Cancelling-Headphones-Bluetooth-Microphone-Comfortable/product-reviews/B019U00D7K/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews&sortBy=helpful"
"1574951817-1184","https://www.amazon.com/product-reviews/B019U00D7K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Julie","Gets the job done","July 22, 2019","I bought these to block noise and chatty neighbors in an open office environment. The noise cancelling feature works pretty well. I can still hear some background noise, but it reduces the sound enough that it's not distracting. Sometimes I listen to music too, and the sound quality is good. I haven't noticed any static with or without the noise cancelling on. I've tested the microphone and it seems to work well for calls. There are a two things I wish were a little different. The first is that the quietest possible volume is still medium loud. I like music to fade into the background when I'm working, and these don't get quite as quiet as I'd like. Since I mostly only use the noise cancelling I'm okay with that. The second thing is, I wish they were designed to fold up a little smaller. I wanted to try these for noise cancellation when flying, but they're too bulky to pack in my backpack along with all the other items I need. I'll be sticking with my earbuds for planes. Final note - I could foresee that some people's ears would get uncomfortably hot and sweaty when using these. I doesn't bother me at my desk, but I wouldn't use them for exercise.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Cancelling-Headphones-Bluetooth-Microphone-Comfortable/product-reviews/B019U00D7K/ref=cm_cr_arp_d_paging_btm_43?ie=UTF8&pageNumber=43&reviewerType=all_reviews&sortBy=helpful"
"1574951769-970","https://www.amazon.com/product-reviews/B019U00D7K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Fed Inspector","Great Value for the Price!","February 16, 2019","At the age of 65 with hearing aids, ear buds are practically useless because I have to take out my hearing aids to put the  ear buds in. Think about that. That's like taking out your glass eye so you can put on a pair of glasses to see better! I needed a pair of headphones that would be 1. Comfortable enough to wear for extended periods while wearing my hearing aids, and, 2. build and sound quality that at least matches what you paid for the headphones. As far as comfort goes, these are the most comfortable headphones I have worn to date. The sound quality is great for me and I'm half deaf:) Because I can keep my hearing aids in I can hear the full range of frequencies and they sound great. When I put them on, the room goes quiet and all I hear is the music or video coming through the headphones. I read many of the reviews prior to purchasing this set of headphones from 5 stars to 1 star. The 4s and 5s all had the same things in common, great sound and quality for the price. The 1s and 2s all had the same things in common, built cheaply because they broke within 6 months or a year. Overall and taking all things into consideration, if you are the type that is rough on your stuff, don't get these. Go out and buy a 4 pound rock solid set of headphones that you can drop from a plane or drive a truck over. I you want a pair of headphones that sound great and are decent quality, these are for you. BTW, all the customers that complained about the headphones breaking or not working within a year. Why don't you contact the seller? They warranty the headphones for 18 months, except for I imagine neglect or abuse. Here is their email.  cowinservice@163.com  I love the reviews that tell about a problem, contact the seller and then report back the results. Everybody loves good customer service so if a product fails, at least give the seller an opportunity to make it right and report that so that we buyers know what kind of service to expect. That's an important part of the buying decision process. Thanks","5.0 out of 5 stars","Next page→","https://www.amazon.com/Cancelling-Headphones-Bluetooth-Microphone-Comfortable/product-reviews/B019U00D7K/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews&sortBy=helpful"
"1574951802-1118","https://www.amazon.com/product-reviews/B019U00D7K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Henvir26","Great purchase need to buy some more for the family (Awesome Battery LIFE)!!","March 8, 2019","So far I'm very happy with this purchase for under $50. The sound is very amazing and the battery life is incredible! Got this yesterday after 24 hour ship for free with Prime and couldn't be more impressed. The material feels fine, not sure if it will hold up in the gym with sweating so I'll use these specifically for traveling or just sitting in a coffee shop or office use. I'm simple, no need to use anything fancy not even the noise cancellation since sound is very superior already. The comfort of the pads are awesome as well. Couldn't go wrong with his, may have to get the rest of the family these headphones. Much cheaper than Beats or Bose and from what I understand the sound and comfort is similar.

One week later Update: Nothing wrong with it, just want to say the battery life is fantastic. I got this last week and charged it once and since then the battery life still shows full capacity! I usually listen to it at work for at least 5 hours a day. Incredible that the batter still holds so well!!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Cancelling-Headphones-Bluetooth-Microphone-Comfortable/product-reviews/B019U00D7K/ref=cm_cr_arp_d_paging_btm_36?ie=UTF8&pageNumber=36&reviewerType=all_reviews&sortBy=helpful"
"1574951728-786","https://www.amazon.com/product-reviews/B019U00D7K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Marley","Great pair of inexpensive headphones that provide noise cancellation and bluetooth call answering","August 7, 2017","July 31st 2017:
I have had these for a week now and they are great wireless headphones. The unit is sturdy and built well. They are comfortable to wear, highly adjustable,have a soft/cushy pad, and fit quite snug around my ears. The bluetooth range is actually very good, I had no problems walking around the house with a strong connection. They connect flawlessly with my Samsung S6 and reconnect as soon as they are turned on. The NFC also works well to establish a connection almost instantaneously. Phone calls can be easily picked up and dropped with the play button. The active noise cancelling is decent. Microphone was pretty clear and my friend was able to hear me talk quite well. The buttons on the unit are somewhat shakey but still feel sturdy (they arent going to fall off).  The pouch that comes with it is awesome to protect your headphones from scratches.
Bottomline is if you need a pair of inexpensive headphones I think this would be a good choice. I would recommend them to a friend. The finish of the item is pretty beautiful minus the fingerprint marks that sometimes get left behin but oh well you can't have everything in life. I bought these on my own dime.
November 12 2018:
Still running strong and they still sound as good as they did. No wear on the rubber earpeices yet. Excellent product!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Cancelling-Headphones-Bluetooth-Microphone-Comfortable/product-reviews/B019U00D7K/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews&sortBy=helpful"
